timestamp,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
2020-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.482790581882,68.73847648967057,226.70042142271996,471.23243203386664,582.8080898150802,697.5072076544166,833.03630836308,729.3309452012181,554.8789903521538,458.86798864230514,147.04941068775952,30.817155190743506,2.5640586740337312,0.0,0.0,0.0,0.0,0.0
2020-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,2.846710302401334,125.90988853480667,168.86570514179766,383.2816190086305,618.5249142348766,670.2009839937091,758.9244939386845,737.4766120687127,595.66290974617,393.7181981280446,266.1805965472013,90.29567025136203,6.410609220620245,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,287.07261169329286,392.19626635313034,583.093835785985,714.0206877142191,750.4916591569781,751.9719667732716,595.3224189579487,406.40206169337034,204.08564116805792,83.536656643264,37.97037430340424,0.0,19.379451230634004,0.0,0.0,0.0,0.0,0.0
2020-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,405.0947464071214,574.26130566746,691.9242704287171,704.3790718540549,751.9505083560944,676.284509897232,444.666846934706,224.36675392091274,75.98886846099049,0.0,7.442782516591251,0.0,19.890647928696126,0.0,0.0,0.0,0.0,0.0
2020-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,515.3110263869166,749.9512560665607,699.145027808845,601.9826721400023,622.8766424581409,489.0860613435507,277.09273491054773,85.18125526607037,3.052346734330058,0.0,0.0,0.0,21.565434569492936,0.0,0.0,0.0,0.0,0.0
2020-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,648.8368028774858,873.8430434837937,664.7928811609745,474.5338935405016,379.84100095927715,230.33565180376172,61.48295421153307,0.0,0.0,0.0,0.0,0.0,12.191277358215302,0.0,0.0,0.0,0.0,0.0
2020-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,775.146023184061,875.1130327582359,521.3713164441288,306.95357667282224,164.7845177911222,25.199121818877757,0.0,0.0,0.0,18.445222359150648,9.525614371523261,0.5343719501979649,8.429623290430754,0.0,0.0,0.0,0.0,0.0
2020-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,807.154936529696,749.7853411361575,337.11848808452487,166.11127168871462,43.04401748813689,0.0,0.0,0.0,0.0,23.15214555710554,9.36137184035033,6.884871749207377,9.745494474191219,0.0,0.0,0.0,0.0,0.0
2020-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,690.8448215574026,531.7747384309769,174.40076489001513,61.551991174928844,9.016340528614819,0.0,0.0,0.0,0.3511513234116137,26.08108619460836,31.094312947243452,15.565300389425829,17.05135031370446,0.0,0.0,0.0,0.0,0.0
2020-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,427.2122343070805,245.67436431534588,20.99154915777035,0.0,0.0,3.676699014613405,18.730491655878723,0.0,30.082905275048688,30.561867891810834,52.54523664480075,20.76901301043108,15.171888668555766,0.0,0.0,0.0,0.0,0.0
2020-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,188.185955863446,68.32313169725239,0.0,0.0,18.532229535048828,30.059816874563694,55.44017991051078,3.604630322661251,35.09764082264155,28.52008657064289,55.44699877500534,2.503129211254418,0.5019419477321208,0.0,0.0,0.0,0.0,0.0
2020-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,68.03189993370324,27.933157252846286,0.0,0.0,7.025943572807591,12.24877012136858,23.390422051306814,0.0,26.22563359909691,11.193460959475487,13.298652064986527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.903940844349563,13.685887219617143,0.0,0.050939503125846386,0.0,0.0,3.2683447701856494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
